Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt,Habitat_Source,Source_Sheet,Month,Month_Name,Season,Start_Hour,Sky_Clean,Distance_Clean,Distance_Rank,Wind_Category,Disturbance_Level,Interval_Mid_Min,At_Risk
GWMP,,GWMP 1,GWMP-0059,Forest,2018,2018-06-30,07:52:00,08:02:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Chimney Swift,Chaetura pelagica,178001.0,83046.0,CHSW,False,True,24.5,78.1,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,False,Forest,GWMP,6,Jun,Summer,7,Clear,<= 50 Meters,1.0,Calm,None,8.75,True
GWMP,,GWMP 1,GWMP-0059,Forest,2018,2018-06-30,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,24.5,78.1,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,7,Clear,<= 50 Meters,1.0,Calm,None,1.25,True
GWMP,,GWMP 1,GWMP-0059,Forest,2018,2018-06-30,07:52:00,08:02:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791.0,GCFL,False,False,24.5,78.1,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,False,Forest,GWMP,6,Jun,Summer,7,Clear,50 - 100 Meters,2.0,Calm,None,6.25,False
GWMP,,GWMP 1,GWMP-0059,Forest,2018,2018-06-30,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,24.5,78.1,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,7,Clear,50 - 100 Meters,2.0,Calm,None,1.25,False
GWMP,,GWMP 1,GWMP-0059,Forest,2018,2018-06-30,07:52:00,08:02:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,24.5,78.1,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,False,Forest,GWMP,6,Jun,Summer,7,Clear,<= 50 Meters,1.0,Calm,None,8.75,False
GWMP,,GWMP 1,GWMP-0059,Forest,2018,2018-06-30,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689.0,OVEN,False,False,24.5,78.1,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,7,Clear,50 - 100 Meters,2.0,Calm,None,1.25,False
GWMP,,GWMP 1,GWMP-0059,Forest,2018,2018-06-30,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,24.5,78.1,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,7,Clear,50 - 100 Meters,2.0,Calm,None,1.25,False
GWMP,,GWMP 1,GWMP-0059,Forest,2018,2018-06-30,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,24.5,78.1,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,7,Clear,50 - 100 Meters,2.0,Calm,None,1.25,False
GWMP,,GWMP 1,GWMP-0059,Forest,2018,2018-06-30,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071.0,SCTA,False,True,24.5,78.1,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,7,Clear,<= 50 Meters,1.0,Calm,None,1.25,True
GWMP,,GWMP 1,GWMP-0059,Forest,2018,2018-06-30,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,24.5,78.1,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,7,Clear,50 - 100 Meters,2.0,Calm,None,1.25,False
GWMP,,GWMP 1,GWMP-0040,Forest,2018,2018-06-30,07:28:00,07:38:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,23.6,80.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,,False,Forest,GWMP,6,Jun,Summer,7,Clear,50 - 100 Meters,2.0,Light Breeze,Other,3.75,False
GWMP,,GWMP 1,GWMP-0040,Forest,2018,2018-06-30,07:28:00,07:38:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Double-crested Cormorant,Phalacrocorax auritus,174717.0,83419.0,DCCO,False,False,23.6,80.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,,False,Forest,GWMP,6,Jun,Summer,7,Clear,<= 50 Meters,1.0,Light Breeze,Other,6.25,False
GWMP,,GWMP 1,GWMP-0040,Forest,2018,2018-06-30,07:28:00,07:38:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,50 - 100 Meters,False,Undetermined,Double-crested Cormorant,Phalacrocorax auritus,174717.0,83419.0,DCCO,False,False,23.6,80.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,,False,Forest,GWMP,6,Jun,Summer,7,Clear,50 - 100 Meters,2.0,Light Breeze,Other,6.25,False
GWMP,,GWMP 1,GWMP-0040,Forest,2018,2018-06-30,07:28:00,07:38:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,23.6,80.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,,True,Forest,GWMP,6,Jun,Summer,7,Clear,50 - 100 Meters,2.0,Light Breeze,Other,1.25,False
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,False,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,50 - 100 Meters,2.0,Light Air,None,6.25,True
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,False,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,50 - 100 Meters,2.0,Light Air,None,3.75,False
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689.0,OVEN,False,False,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,True,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,50 - 100 Meters,2.0,Light Air,None,1.25,False
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,False,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,<= 50 Meters,1.0,Light Air,None,3.75,False
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,True,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,50 - 100 Meters,2.0,Light Air,None,1.25,True
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,False,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,50 - 100 Meters,2.0,Light Air,None,6.25,False
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,True,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,<= 50 Meters,1.0,Light Air,None,1.25,False
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,True,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,50 - 100 Meters,2.0,Light Air,None,1.25,False
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,True,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,50 - 100 Meters,2.0,Light Air,None,1.25,False
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,True,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,<= 50 Meters,1.0,Light Air,None,1.25,False
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689.0,OVEN,False,False,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,True,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,<= 50 Meters,1.0,Light Air,None,1.25,False
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156.0,WOTH,True,True,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,True,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,50 - 100 Meters,2.0,Light Air,None,1.25,True
GWMP,,GWMP 1,GWMP-0008,Forest,2018,2018-06-30,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,21.0,75.8,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,,True,Forest,GWMP,6,Jun,Summer,5,Partly Cloudy,50 - 100 Meters,2.0,Light Air,None,1.25,False
GWMP,,GWMP 1,GWMP-0019,Forest,2018,2018-06-30,06:23:00,06:33:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156.0,WOTH,True,True,21.2,81.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Light Breeze,Slight,1.25,True
GWMP,,GWMP 1,GWMP-0019,Forest,2018,2018-06-30,06:23:00,06:33:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102.0,YBCU,False,False,21.2,81.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,50 - 100 Meters,2.0,Light Breeze,Slight,1.25,False
GWMP,,GWMP 1,GWMP-0019,Forest,2018,2018-06-30,06:23:00,06:33:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Hairy Woodpecker,Picoides villosus,178262.0,85739.0,HAWO,False,False,21.2,81.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,,False,Forest,GWMP,6,Jun,Summer,6,Clear,50 - 100 Meters,2.0,Light Breeze,Slight,6.25,False
GWMP,,GWMP 1,GWMP-0019,Forest,2018,2018-06-30,06:23:00,06:33:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,21.2,81.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Light Breeze,Slight,1.25,False
GWMP,,GWMP 1,GWMP-0019,Forest,2018,2018-06-30,06:23:00,06:33:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,21.2,81.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Light Breeze,Slight,1.25,True
GWMP,,GWMP 5,GWMP-0200,Forest,2018,2018-06-30,08:14:00,08:24:00,Brian Swimelar,2,7.5 - 10 min,Visualization,,True,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,94206.0,COGR,False,False,25.2,73.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,,False,Forest,GWMP,6,Jun,Summer,8,Clear,nan,,Light Air,Other,8.75,False
GWMP,,GWMP 5,GWMP-0200,Forest,2018,2018-06-30,08:14:00,08:24:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,94206.0,COGR,False,False,25.2,73.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,,False,Forest,GWMP,6,Jun,Summer,8,Clear,<= 50 Meters,1.0,Light Air,Other,3.75,False
GWMP,,GWMP 5,GWMP-0200,Forest,2018,2018-06-30,08:14:00,08:24:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,25.2,73.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,,False,Forest,GWMP,6,Jun,Summer,8,Clear,<= 50 Meters,1.0,Light Air,Other,6.25,False
GWMP,,GWMP 5,GWMP-0200,Forest,2018,2018-06-30,08:14:00,08:24:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,House Finch,Haemorhous mexicanus,,926917.0,HOFI,False,False,25.2,73.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,,False,Forest,GWMP,6,Jun,Summer,8,Clear,<= 50 Meters,1.0,Light Air,Other,3.75,False
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,2018-06-30,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,24.4,77.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Calm,None,1.25,False
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,2018-06-30,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,24.4,77.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Calm,None,1.25,False
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,2018-06-30,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,24.4,77.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Calm,None,1.25,False
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,2018-06-30,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,24.4,77.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Calm,None,1.25,False
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,2018-06-30,06:51:00,07:01:00,Brian Swimelar,2,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,94206.0,COGR,False,False,24.4,77.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,False,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Calm,None,6.25,False
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,2018-06-30,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,24.4,77.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,50 - 100 Meters,2.0,Calm,None,1.25,False
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,2018-06-30,06:51:00,07:01:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833.0,PIWO,False,False,24.4,77.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,False,Forest,GWMP,6,Jun,Summer,6,Clear,50 - 100 Meters,2.0,Calm,None,3.75,False
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,2018-06-30,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,24.4,77.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Calm,None,1.25,True
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,2018-06-30,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,24.4,77.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,50 - 100 Meters,2.0,Calm,None,1.25,False
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,2018-06-30,06:51:00,07:01:00,Brian Swimelar,2,2.5 - 5 min,Visualization,50 - 100 Meters,False,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,94206.0,COGR,False,False,24.4,77.6,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,,False,Forest,GWMP,6,Jun,Summer,6,Clear,50 - 100 Meters,2.0,Calm,None,3.75,False
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,2018-06-30,06:27:00,06:37:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,23.6,77.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,,False,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Light Air,Moderate,3.75,False
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,2018-06-30,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,23.6,77.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Light Air,Moderate,1.25,False
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,2018-06-30,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,23.6,77.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Light Air,Moderate,1.25,True
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,2018-06-30,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,23.6,77.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Light Air,Moderate,1.25,False
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,2018-06-30,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,23.6,77.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,,True,Forest,GWMP,6,Jun,Summer,6,Clear,<= 50 Meters,1.0,Light Air,Moderate,1.25,False
HAFE,,HAFE 2,HAFE-0053,Forest,2018,2018-05-31,06:26:00,06:36:00,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,22.6,79.1,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,,False,Forest,HAFE,5,May,Spring,6,Mist/Drizzle,<= 50 Meters,1.0,Light Breeze,None,8.75,True
HAFE,,HAFE 2,HAFE-0053,Forest,2018,2018-05-31,06:26:00,06:36:00,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,22.6,79.1,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,,False,Forest,HAFE,5,May,Spring,6,Mist/Drizzle,<= 50 Meters,1.0,Light Breeze,None,8.75,False
HAFE,,HAFE 2,HAFE-0053,Forest,2018,2018-05-31,06:26:00,06:36:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,22.6,79.1,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,,False,Forest,HAFE,5,May,Spring,6,Mist/Drizzle,<= 50 Meters,1.0,Light Breeze,None,3.75,True
HAFE,,HAFE 2,HAFE-0053,Forest,2018,2018-05-31,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,22.6,79.1,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,,True,Forest,HAFE,5,May,Spring,6,Mist/Drizzle,50 - 100 Meters,2.0,Light Breeze,None,1.25,False
HAFE,,HAFE 2,HAFE-0053,Forest,2018,2018-05-31,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,22.6,79.1,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,,True,Forest,HAFE,5,May,Spring,6,Mist/Drizzle,50 - 100 Meters,2.0,Light Breeze,None,1.25,False
HAFE,,HAFE 2,HAFE-0053,Forest,2018,2018-05-31,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Gray Catbird,Dumetella carolinensis,178625.0,89977.0,GRCA,False,False,22.6,79.1,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,,True,Forest,HAFE,5,May,Spring,6,Mist/Drizzle,<= 50 Meters,1.0,Light Breeze,None,1.25,False
HAFE,,HAFE 2,HAFE-0053,Forest,2018,2018-05-31,06:26:00,06:36:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,22.6,79.1,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,,False,Forest,HAFE,5,May,Spring,6,Mist/Drizzle,<= 50 Meters,1.0,Light Breeze,None,8.75,False
HAFE,,HAFE 2,HAFE-0053,Forest,2018,2018-05-31,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,22.6,79.1,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,,True,Forest,HAFE,5,May,Spring,6,Mist/Drizzle,50 - 100 Meters,2.0,Light Breeze,None,1.25,False
